evidence_id,run_id,task_id,source_type,claim,relevance,supports_claim,contradicts_claim
run_002983_ev03,run_002983,task_01249,tool_output,Claim 3 derived from planning trajectory for run_002983.,0.774,True,False
run_002983_ev04,run_002983,task_01249,tool_output,Claim 4 derived from planning trajectory for run_002983.,0.642,False,False
run_002984_ev01,run_002984,task_01250,tool_output,Claim 1 derived from coding trajectory for run_002984.,0.782,True,False
run_002984_ev02,run_002984,task_01250,retrieved_document,Claim 2 derived from coding trajectory for run_002984.,0.923,True,False
run_002985_ev01,run_002985,task_01251,retrieved_document,Claim 1 derived from data_analysis trajectory for run_002985.,0.686,True,False
run_002985_ev02,run_002985,task_01251,api_response,Claim 2 derived from data_analysis trajectory for run_002985.,0.759,True,False
run_002985_ev03,run_002985,task_01251,tool_output,Claim 3 derived from data_analysis trajectory for run_002985.,0.576,True,False
run_002985_ev04,run_002985,task_01251,api_response,Claim 4 derived from data_analysis trajectory for run_002985.,0.944,True,False
run_002985_ev05,run_002985,task_01251,retrieved_document,Claim 5 derived from data_analysis trajectory for run_002985.,0.6,True,False
run_002986_ev01,run_002986,task_01251,retrieved_document,Claim 1 derived from data_analysis trajectory for run_002986.,0.64,False,False
run_002986_ev02,run_002986,task_01251,api_response,Claim 2 derived from data_analysis trajectory for run_002986.,0.596,False,True
run_002987_ev01,run_002987,task_01251,tool_output,Claim 1 derived from data_analysis trajectory for run_002987.,0.58,False,False
run_002987_ev02,run_002987,task_01251,tool_output,Claim 2 derived from data_analysis trajectory for run_002987.,0.75,False,False
run_002987_ev03,run_002987,task_01251,retrieved_document,Claim 3 derived from data_analysis trajectory for run_002987.,0.944,True,False
run_002988_ev01,run_002988,task_01252,retrieved_document,Claim 1 derived from data_analysis trajectory for run_002988.,0.508,True,False
run_002988_ev02,run_002988,task_01252,tool_output,Claim 2 derived from data_analysis trajectory for run_002988.,0.879,True,False
run_002988_ev03,run_002988,task_01252,api_response,Claim 3 derived from data_analysis trajectory for run_002988.,0.829,True,False
run_002988_ev04,run_002988,task_01252,retrieved_document,Claim 4 derived from data_analysis trajectory for run_002988.,0.639,True,False
run_002989_ev01,run_002989,task_01252,retrieved_document,Claim 1 derived from data_analysis trajectory for run_002989.,0.895,True,False
run_002989_ev02,run_002989,task_01252,retrieved_document,Claim 2 derived from data_analysis trajectory for run_002989.,0.583,False,False
run_002990_ev01,run_002990,task_01252,tool_output,Claim 1 derived from data_analysis trajectory for run_002990.,0.754,False,True
run_002990_ev02,run_002990,task_01252,api_response,Claim 2 derived from data_analysis trajectory for run_002990.,0.518,True,False
run_002991_ev01,run_002991,task_01253,retrieved_document,Claim 1 derived from coding trajectory for run_002991.,0.727,True,False
run_002991_ev02,run_002991,task_01253,retrieved_document,Claim 2 derived from coding trajectory for run_002991.,0.898,True,False
run_002992_ev01,run_002992,task_01253,tool_output,Claim 1 derived from coding trajectory for run_002992.,0.519,False,False
run_002992_ev02,run_002992,task_01253,tool_output,Claim 2 derived from coding trajectory for run_002992.,0.838,False,False
run_002993_ev01,run_002993,task_01254,api_response,Claim 1 derived from constraint_satisfaction trajectory for run_002993.,0.74,True,False
run_002993_ev02,run_002993,task_01254,tool_output,Claim 2 derived from constraint_satisfaction trajectory for run_002993.,0.516,True,False
run_002994_ev01,run_002994,task_01254,tool_output,Claim 1 derived from constraint_satisfaction trajectory for run_002994.,0.621,True,False
run_002994_ev02,run_002994,task_01254,tool_output,Claim 2 derived from constraint_satisfaction trajectory for run_002994.,0.517,True,False
run_002994_ev03,run_002994,task_01254,api_response,Claim 3 derived from constraint_satisfaction trajectory for run_002994.,0.624,False,False
run_002995_ev01,run_002995,task_01254,retrieved_document,Claim 1 derived from constraint_satisfaction trajectory for run_002995.,0.784,True,False
run_002995_ev02,run_002995,task_01254,tool_output,Claim 2 derived from constraint_satisfaction trajectory for run_002995.,0.578,True,False
run_002995_ev03,run_002995,task_01254,retrieved_document,Claim 3 derived from constraint_satisfaction trajectory for run_002995.,0.778,True,False
run_002995_ev04,run_002995,task_01254,tool_output,Claim 4 derived from constraint_satisfaction trajectory for run_002995.,0.516,True,False
run_002996_ev01,run_002996,task_01254,tool_output,Claim 1 derived from constraint_satisfaction trajectory for run_002996.,0.789,True,False
run_002996_ev02,run_002996,task_01254,retrieved_document,Claim 2 derived from constraint_satisfaction trajectory for run_002996.,0.886,True,False
run_002996_ev03,run_002996,task_01254,api_response,Claim 3 derived from constraint_satisfaction trajectory for run_002996.,0.522,True,False
run_002996_ev04,run_002996,task_01254,tool_output,Claim 4 derived from constraint_satisfaction trajectory for run_002996.,0.752,True,False
run_002997_ev01,run_002997,task_01255,tool_output,Claim 1 derived from document_analysis trajectory for run_002997.,0.971,True,False
run_002997_ev02,run_002997,task_01255,api_response,Claim 2 derived from document_analysis trajectory for run_002997.,0.905,True,False
run_002998_ev01,run_002998,task_01256,retrieved_document,Claim 1 derived from file_operations trajectory for run_002998.,0.548,True,False
run_002998_ev02,run_002998,task_01256,tool_output,Claim 2 derived from file_operations trajectory for run_002998.,0.704,False,False
run_002999_ev01,run_002999,task_01256,tool_output,Claim 1 derived from file_operations trajectory for run_002999.,0.701,True,False
run_002999_ev02,run_002999,task_01256,tool_output,Claim 2 derived from file_operations trajectory for run_002999.,0.852,True,False
run_003000_ev01,run_003000,task_01256,retrieved_document,Claim 1 derived from file_operations trajectory for run_003000.,0.751,True,False
run_003000_ev02,run_003000,task_01256,retrieved_document,Claim 2 derived from file_operations trajectory for run_003000.,0.592,True,False
run_003000_ev03,run_003000,task_01256,tool_output,Claim 3 derived from file_operations trajectory for run_003000.,0.639,True,False
run_003001_ev01,run_003001,task_01256,api_response,Claim 1 derived from file_operations trajectory for run_003001.,0.613,False,False
run_003001_ev02,run_003001,task_01256,api_response,Claim 2 derived from file_operations trajectory for run_003001.,0.76,False,True
run_003002_ev01,run_003002,task_01257,api_response,Claim 1 derived from structured_extraction trajectory for run_003002.,0.71,False,False
run_003002_ev02,run_003002,task_01257,api_response,Claim 2 derived from structured_extraction trajectory for run_003002.,0.947,True,False
run_003002_ev03,run_003002,task_01257,api_response,Claim 3 derived from structured_extraction trajectory for run_003002.,0.616,True,False
run_003003_ev01,run_003003,task_01257,tool_output,Claim 1 derived from structured_extraction trajectory for run_003003.,0.651,True,False
run_003003_ev02,run_003003,task_01257,api_response,Claim 2 derived from structured_extraction trajectory for run_003003.,0.58,True,False
run_003004_ev01,run_003004,task_01257,retrieved_document,Claim 1 derived from structured_extraction trajectory for run_003004.,0.776,False,False
run_003004_ev02,run_003004,task_01257,tool_output,Claim 2 derived from structured_extraction trajectory for run_003004.,0.81,False,False
run_003005_ev01,run_003005,task_01258,api_response,Claim 1 derived from data_analysis trajectory for run_003005.,0.764,False,False
run_003005_ev02,run_003005,task_01258,api_response,Claim 2 derived from data_analysis trajectory for run_003005.,0.671,False,False
run_003005_ev03,run_003005,task_01258,api_response,Claim 3 derived from data_analysis trajectory for run_003005.,0.675,False,True
run_003006_ev01,run_003006,task_01258,api_response,Claim 1 derived from data_analysis trajectory for run_003006.,0.76,True,False
run_003006_ev02,run_003006,task_01258,api_response,Claim 2 derived from data_analysis trajectory for run_003006.,0.92,True,False
run_003006_ev03,run_003006,task_01258,retrieved_document,Claim 3 derived from data_analysis trajectory for run_003006.,0.828,True,False
run_003006_ev04,run_003006,task_01258,api_response,Claim 4 derived from data_analysis trajectory for run_003006.,0.799,True,False
run_003007_ev01,run_003007,task_01258,retrieved_document,Claim 1 derived from data_analysis trajectory for run_003007.,0.843,True,False
run_003007_ev02,run_003007,task_01258,tool_output,Claim 2 derived from data_analysis trajectory for run_003007.,0.999,False,False
run_003007_ev03,run_003007,task_01258,api_response,Claim 3 derived from data_analysis trajectory for run_003007.,0.725,True,False
run_003007_ev04,run_003007,task_01258,api_response,Claim 4 derived from data_analysis trajectory for run_003007.,0.871,True,False
run_003007_ev05,run_003007,task_01258,retrieved_document,Claim 5 derived from data_analysis trajectory for run_003007.,0.789,False,False
run_003008_ev01,run_003008,task_01259,tool_output,Claim 1 derived from structured_extraction trajectory for run_003008.,0.515,True,False
run_003008_ev02,run_003008,task_01259,retrieved_document,Claim 2 derived from structured_extraction trajectory for run_003008.,0.705,True,False
run_003008_ev03,run_003008,task_01259,tool_output,Claim 3 derived from structured_extraction trajectory for run_003008.,0.688,True,False
run_003008_ev04,run_003008,task_01259,retrieved_document,Claim 4 derived from structured_extraction trajectory for run_003008.,0.596,True,False
run_003009_ev01,run_003009,task_01259,api_response,Claim 1 derived from structured_extraction trajectory for run_003009.,0.92,False,False
run_003009_ev02,run_003009,task_01259,retrieved_document,Claim 2 derived from structured_extraction trajectory for run_003009.,0.676,False,False
run_003009_ev03,run_003009,task_01259,retrieved_document,Claim 3 derived from structured_extraction trajectory for run_003009.,0.565,False,True
run_003009_ev04,run_003009,task_01259,tool_output,Claim 4 derived from structured_extraction trajectory for run_003009.,0.522,True,False
run_003010_ev01,run_003010,task_01260,retrieved_document,Claim 1 derived from structured_extraction trajectory for run_003010.,0.563,True,False
run_003010_ev02,run_003010,task_01260,retrieved_document,Claim 2 derived from structured_extraction trajectory for run_003010.,0.885,False,False
run_003010_ev03,run_003010,task_01260,api_response,Claim 3 derived from structured_extraction trajectory for run_003010.,0.79,False,False
run_003011_ev01,run_003011,task_01260,tool_output,Claim 1 derived from structured_extraction trajectory for run_003011.,0.927,True,False
run_003011_ev02,run_003011,task_01260,retrieved_document,Claim 2 derived from structured_extraction trajectory for run_003011.,0.929,True,False
run_003011_ev03,run_003011,task_01260,api_response,Claim 3 derived from structured_extraction trajectory for run_003011.,0.976,True,False
run_003011_ev04,run_003011,task_01260,retrieved_document,Claim 4 derived from structured_extraction trajectory for run_003011.,0.783,True,False
run_003011_ev05,run_003011,task_01260,tool_output,Claim 5 derived from structured_extraction trajectory for run_003011.,0.605,True,False
run_003012_ev01,run_003012,task_01260,retrieved_document,Claim 1 derived from structured_extraction trajectory for run_003012.,0.74,True,False
run_003012_ev02,run_003012,task_01260,retrieved_document,Claim 2 derived from structured_extraction trajectory for run_003012.,0.672,True,False
run_003012_ev03,run_003012,task_01260,retrieved_document,Claim 3 derived from structured_extraction trajectory for run_003012.,0.74,True,False
run_003013_ev01,run_003013,task_01261,retrieved_document,Claim 1 derived from information_retrieval trajectory for run_003013.,0.81,False,False
run_003013_ev02,run_003013,task_01261,retrieved_document,Claim 2 derived from information_retrieval trajectory for run_003013.,0.922,False,False
run_003014_ev01,run_003014,task_01262,retrieved_document,Claim 1 derived from file_operations trajectory for run_003014.,0.782,True,False
run_003014_ev02,run_003014,task_01262,tool_output,Claim 2 derived from file_operations trajectory for run_003014.,0.907,True,False
