failure_id,run_id,step_id,failure_sequence,parent_failure_id,is_cascading,failure_type,failure_category,severity,severity_level,is_critical,failure_trigger,failure_description,recoverable
run_002632_f01,run_002632,run_002632_s009,1,,False,unauthorized_action,execution,critical,4,True,tool_call at step 9 in decision category 'execution',The agent takes an action outside the scope granted by the task's stated constraints.,False
run_002633_f01,run_002633,run_002633_s003,1,,False,tool_loop,tool_use,high,3,True,tool_call at step 3 in decision category 'tool_selection',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_002634_f01,run_002634,run_002634_s008,1,,False,tool_loop,tool_use,high,3,True,tool_call at step 8 in decision category 'tool_selection',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_002635_f01,run_002635,run_002635_s005,1,,False,state_tracking_error,state,moderate-high,3,False,tool_call at step 5 in decision category 'execution',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002635_f02,run_002635,run_002635_s010,2,run_002635_f01,True,lost_context,state,moderate,2,False,correct at step 10 in decision category 'correction'; cascaded from run_002635_f01,"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002636_f01,run_002636,run_002636_s010,1,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 10 in decision category 'tool_selection',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002636_f02,run_002636,run_002636_s015,2,,False,unauthorized_action,execution,critical,4,True,tool_call at step 15 in decision category 'execution',The agent takes an action outside the scope granted by the task's stated constraints.,False
run_002637_f01,run_002637,run_002637_s006,1,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 6 in decision category 'execution',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002642_f01,run_002642,run_002642_s002,1,,False,context_conflict,retrieval,moderate-high,3,False,tool_call at step 2 in decision category 'retrieval',Two retrieved sources disagree and the agent does not detect or resolve the conflict.,True
run_002642_f02,run_002642,run_002642_s003,2,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 3 in decision category 'retrieval',The tool is used in a way that violates its documented contract or intended use.,True
run_002645_f01,run_002645,run_002645_s002,1,,False,memory_failure,state,low-moderate,1,False,correct at step 2 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002645_f02,run_002645,run_002645_s015r,2,,False,state_tracking_error,state,moderate-high,3,False,correct at step 2.21 in decision category 'correction',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002645_f03,run_002645,run_002645_s018r,3,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 2.33 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_002645_f04,run_002645,run_002645_s006,4,run_002645_f03,True,incorrect_final_answer,output,high,3,True,tool_call at step 6 in decision category 'execution'; cascaded from run_002645_f03,The final answer does not match the ground truth for the task.,True
run_002646_f01,run_002646,run_002646_s003,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 3 in decision category 'tool_selection',The tool is used in a way that violates its documented contract or intended use.,True
run_002646_f02,run_002646,run_002646_s006,2,run_002646_f01,True,failed_execution,execution,moderate-high,3,False,tool_call at step 6 in decision category 'retrieval'; cascaded from run_002646_f01,An execution action returns an error and the agent's trajectory does not account for it.,True
run_002646_f03,run_002646,run_002646_s026r,3,,False,logical_error,reasoning,moderate,2,False,correct at step 6.21 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_002646_f04,run_002646,run_002646_s012,4,,False,retrieval_miss,retrieval,moderate,2,False,tool_call at step 12 in decision category 'retrieval',A retrieval/search action fails to surface information that was available and necessary.,True
run_002647_f01,run_002647,run_002647_s002,1,,False,unauthorized_action,execution,critical,4,True,tool_call at step 2 in decision category 'execution',The agent takes an action outside the scope granted by the task's stated constraints.,False
run_002648_f01,run_002648,run_002648_s009,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 9 in decision category 'retrieval',The tool is used in a way that violates its documented contract or intended use.,True
run_002648_f02,run_002648,run_002648_s021r,2,,False,state_tracking_error,state,moderate-high,3,False,correct at step 9.11 in decision category 'correction',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002648_f03,run_002648,run_002648_s022r,3,,False,constraint_violation,reasoning,moderate-high,3,False,correct at step 9.219999999999999 in decision category 'correction',The final answer or an intermediate step violates an explicit task constraint.,True
run_002648_f04,run_002648,run_002648_s016,4,,False,retrieval_miss,retrieval,moderate,2,False,tool_call at step 16 in decision category 'retrieval',A retrieval/search action fails to surface information that was available and necessary.,True
run_002651_f01,run_002651,run_002651_s004,1,,False,partial_execution,execution,moderate-high,3,False,tool_call at step 4 in decision category 'execution',A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_002652_f01,run_002652,run_002652_s010,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 10 in decision category 'tool_selection',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002653_f01,run_002653,run_002653_s006,1,,False,stale_information,retrieval,moderate,2,False,tool_call at step 6 in decision category 'retrieval',"The agent relies on retrieved information that was superseded by more recent, contradicting information available in the same session.",True
run_002657_f01,run_002657,run_002657_s012,1,,False,failed_execution,execution,moderate-high,3,False,tool_call at step 12 in decision category 'execution',An execution action returns an error and the agent's trajectory does not account for it.,True
run_002658_f01,run_002658,run_002658_s007,1,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 7 in decision category 'retrieval',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002658_f02,run_002658,run_002658_s008,2,run_002658_f01,True,partial_execution,execution,moderate-high,3,False,correct at step 8 in decision category 'correction'; cascaded from run_002658_f01,A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_002658_f03,run_002658,run_002658_s018r,3,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 8.11 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_002658_f04,run_002658,run_002658_s022r,4,run_002658_f03,True,unsupported_conclusion,verification,high,3,True,correct at step 8.229999999999999 in decision category 'correction'; cascaded from run_002658_f03,The agent presents a conclusion as verified when no verification actually occurred.,False
run_002659_f01,run_002659,run_002659_s015,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 15 in decision category 'execution',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002660_f01,run_002660,run_002660_s003,1,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 3 in decision category 'execution',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002660_f02,run_002660,run_002660_s005,2,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 5 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_002666_f01,run_002666,run_002666_s001,1,,False,wrong_sequence,planning,low-moderate,1,False,plan at step 1 in decision category 'planning',Necessary steps are present but ordered so that a later step cannot use an earlier step's output correctly.,True
run_002666_f02,run_002666,run_002666_s002,2,,False,tool_loop,tool_use,high,3,True,tool_call at step 2 in decision category 'tool_selection',The agent enters a cycle of tool calls that does not converge toward task completion.,False
